ZIP/Location,CDI,Response_Count,Hypocentral_Distance,Latitude,Longitude,City,State
29130,3.0,32,22,34.3266,-80.8905,Ridgeway,SC
29152,2.5,2,32,33.9753,-80.4672,Shaw A F B,SC
29154,2.0,2,43,33.8761,-80.4342,Sumter,SC
29160,2.1,2,60,33.7322,-81.0878,Swansea,SC
29169,2.7,53,40,33.9971,-81.0979,West Columbia,SC
29170,2.9,40,47,33.9387,-81.1455,West Columbia,SC
29172,2.5,10,44,33.9077,-81.0718,West Columbia,SC
29180,2.0,2,41,34.377,-81.1011,Winnsboro,SC
29201,3.0,40,36,33.9856,-81.0289,Columbia,SC
29203,3.0,40,31,34.1047,-81.0455,Columbia,SC
29204,3.0,71,31,34.0292,-80.9996,Columbia,SC
29205,2.8,87,33,33.9899,-80.997,Columbia,SC
29206,3.0,93,28,34.0238,-80.9541,Columbia,SC
29207,2.6,9,27,34.0108,-80.9395,Columbia,SC
29209,3.1,101,33,33.9459,-80.944,Columbia,SC
29210,2.3,23,39,34.043,-81.1098,Columbia,SC
29212,2.5,18,43,34.0806,-81.1687,Columbia,SC
29223,3.2,178,18,34.056,-80.844,Columbia,SC
29229,3.4,280,16,34.1419,-80.8922,Columbia,SC
29302,2.7,1,129,34.8936,-81.8424,Spartanburg,SC
29316,2.0,1,149,35.0411,-81.9759,Boiling Springs,SC
29334,2.0,1,151,34.9048,-82.1239,Duncan,SC
29341,2.9,2,138,35.1182,-81.711,Gaffney,SC
29369,1.0,1,141,34.865,-82.0226,Moore,SC
29379,4.0,1,98,34.6758,-81.6161,Union,SC
29403,1.0,1,169,32.7998,-79.9468,Charleston,SC
29414,1.0,1,160,32.8251,-80.1235,Charleston,SC
29445,2.0,2,148,32.9968,-79.9879,Goose Creek,SC
29461,1.0,1,131,33.1562,-80.0053,Moncks Corner,SC
29483,2.0,3,132,33.0696,-80.1945,Summerville,SC
29501,2.7,1,82,34.2081,-79.8242,Florence,SC
29505,2.5,1,95,34.1225,-79.6921,Florence,SC
29506,2.6,2,99,34.2074,-79.6437,Florence,SC
29532,1.0,1,80,34.2839,-79.8526,Darlington,SC
29541,2.0,1,90,34.0696,-79.7465,Effingham,SC
29550,2.0,3,63,34.3983,-80.077,Hartsville,SC
29564,2.0,1,116,33.4457,-79.8295,Lane,SC
29569,3.1,1,168,34.0348,-78.9048,Loris,SC
29577,2.2,1,176,33.6977,-78.9051,Myrtle Beach,SC
29615,2.0,2,162,34.8556,-82.2955,Greenville,SC
29625,4.6,1,192,34.5606,-82.7587,Anderson,SC
29640,3.4,1,187,34.8879,-82.5765,Easley,SC
29650,3.1,1,162,34.8976,-82.2583,Greer,SC
29661,2.0,1,189,34.9782,-82.5438,Marietta,SC
29681,2.7,1,152,34.7692,-82.2241,Simpsonville,SC
29708,2.2,1,99,35.047,-80.9861,Fort Mill,SC
29709,3.4,1,83,34.7261,-80.0979,Chesterfield,SC
29710,3.1,1,111,35.1024,-81.218,Clover,SC
29714,2.2,1,61,34.7089,-80.9167,Fort Lawn,SC
29715,1.0,1,93,35.0103,-80.9279,Fort Mill,SC
29718,2.2,1,61,34.638,-80.3469,Jefferson,SC
29720,3.4,1,62,34.745,-80.737,Lancaster,SC
29730,1.0,1,82,34.8865,-81.0231,Rock Hill,SC
29732,3.1,1,93,34.97,-81.0801,Rock Hill,SC
29801,2.0,2,111,33.5847,-81.6895,Aiken,SC
29803,1.0,1,121,33.4567,-81.7028,Aiken,SC
29821,2.0,1,142,33.6273,-82.1061,Clarks Hill,SC
29824,2.7,1,126,33.8144,-82.016,Edgefield,SC
29831,2.7,1,140,33.31,-81.8249,Jackson,SC
29928,2.2,1,224,32.1622,-80.7547,Hilton Head Island,SC
29945,2.7,1,166,32.6777,-80.7675,Yemassee,SC
30024,3.4,1,311,34.063,-84.09,Suwanee,GA
30303,2.2,1,342,33.7538,-84.3902,Atlanta,GA
30506,2.7,1,293,34.3478,-83.8968,Gainesville,GA
30809,2.5,1,150,33.5568,-82.162,Evans,GA
30901,1.0,1,141,33.4322,-81.955,Augusta,GA
31082,3.4,1,241,32.9946,-82.8999,Sandersville,GA
32065,3.1,1,461,30.1269,-81.8035,Orange Park,FL
32767,2.7,1,577,29.014,-81.4953,Paisley,FL
33510,3.1,1,706,27.9551,-82.2999,Brandon,FL
33647,3.1,1,688,28.1298,-82.3568,Tampa,FL
35226,3.1,1,573,33.3987,-86.8391,Birmingham,AL
37167,2.7,1,565,35.9598,-86.5312,Smyrna,TN
37881,3.8,1,343,36.3943,-83.3584,Thorn Hill,TN
38401,3.4,1,597,35.6265,-87.0183,Columbia,TN
38915,2.7,1,800,34.0285,-89.3878,Bruce,MS
39482,3.4,1,887,31.3429,-89.5757,Sumrall,MS
40223,2.2,1,626,38.2615,-85.5439,Louisville,KY
40356,2.0,1,536,37.871,-84.5642,Nicholasville,KY
40507,2.0,2,547,38.0469,-84.4959,Lexington,KY
42602,4.1,1,489,36.72,-85.1328,Albany,KY
42743,3.1,1,551,37.2327,-85.5329,Greensburg,KY
48310,1.0,1,952,42.5646,-83.0689,Sterling Heights,MI
48741,2.2,1,1045,43.4038,-83.1731,Kingston,MI
49504,2.7,1,1069,42.9802,-85.7091,Grand Rapids,MI
49710,2.7,1,1375,46.2795,-84.1955,Barbeau,MI
49967,1.0,1,1533,46.4861,-88.9062,Trout Creek,MI
60540,2.2,1,1064,41.7636,-88.1448,Naperville,IL
61727,2.0,1,986,40.1457,-88.9516,Clinton,IL
65201,2.0,1,1156,38.8919,-92.2461,Columbia,MO
65616,3.1,1,1170,36.6714,-93.249,Branson,MO
65618,2.7,1,1097,36.7555,-92.3918,Brixey,MO
68003,2.2,1,1580,41.0747,-96.3878,Ashland,NE
71295,3.1,1,1049,32.1496,-91.7033,Winnsboro,LA
72029,2.2,1,963,34.5014,-91.188,Clarendon,AR
77357,2.0,1,1435,30.1569,-95.188,New Caney,TX
